name,degree,aging_neighbors,aging_n/degree,K-core,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,NeighborhoodConnectivity,Radiality,Stress,TopologicalCoefficient
RMD5A_HUMAN,0,0,0,0,,,,,,,,,
RMD5B_HUMAN,0,0,0,0,,,,,,,,,
RMI1_HUMAN,1,1,1,1,5.28282977,0,0.18929249,0,10,9,0.64309752,0,0
RMI2_HUMAN,0,0,0,0,,,,,,,,,
RMND1_HUMAN,1,0,0,1,4.43994105,0,0.22522822,0,9,99,0.71333825,0,0
RMP_HUMAN,7,0,0,3,4.91274871,0.0007589,0.20355204,0.0952381,9,5.28571429,0.67393761,202424,0.16190476
RMXL1_HUMAN,0,0,0,0,,,,,,,,,
RMXL2_HUMAN,0,0,0,0,,,,,,,,,
RMXL3_HUMAN,0,0,0,0,,,,,,,,,
RN103_HUMAN,0,0,0,0,,,,,,,,,
RN111_HUMAN,9,1,0.11111,7,4.01945468,0.00049352,0.24878997,0.05555556,8,26.55555556,0.74837878,238856,0.13612565
RN112_HUMAN,0,0,0,0,,,,,,,,,
RN114_HUMAN,0,0,0,0,,,,,,,,,
RN115_HUMAN,8,0,0,7,4.33544584,6.192E-05,0.23065679,0.10714286,9,18.75,0.72204618,26538,0.20192308
RN121_HUMAN,0,0,0,0,,,,,,,,,
RN122_HUMAN,0,0,0,0,,,,,,,,,
RN123_HUMAN,0,0,0,0,,,,,,,,,
RN125_HUMAN,0,0,0,0,,,,,,,,,
RN126_HUMAN,5,0,0,5,4.7072955,4.452E-05,0.21243621,0,9,14.6,0.69105871,29358,0.43870968
RN128_HUMAN,2,0,0,2,4.62873987,7.402E-05,0.21604152,0,9,46,0.69760501,22190,0.5
RN133_HUMAN,0,0,0,0,,,,,,,,,
RN135_HUMAN,2,0,0,2,4.17730287,2.368E-05,0.23938891,0,8,103,0.73522476,8306,0.5
RN138_HUMAN,1,0,0,1,4.81149595,0,0.20783557,0,9,11,0.68237534,0,0
RN139_HUMAN,2,0,0,2,4.94502579,1.678E-05,0.20222341,0,9,7,0.67124785,6106,0.5
RN141_HUMAN,0,0,0,0,,,,,,,,,
RN145_HUMAN,0,0,0,0,,,,,,,,,
RN146_HUMAN,3,0,0,2,4.14915254,0.00013298,0.24101307,0,9,57,0.73757062,89436,0.3373494
RN148_HUMAN,0,0,0,0,,,,,,,,,
RN149_HUMAN,0,0,0,0,,,,,,,,,
RN150_HUMAN,0,0,0,0,,,,,,,,,
RN151_HUMAN,0,0,0,0,,,,,,,,,
RN152_HUMAN,0,0,0,0,,,,,,,,,
RN157_HUMAN,0,0,0,0,,,,,,,,,
RN165_HUMAN,0,0,0,0,,,,,,,,,
RN166_HUMAN,0,0,0,0,,,,,,,,,
RN167_HUMAN,0,0,0,0,,,,,,,,,
RN168_HUMAN,1,0,0,1,5.15681651,0,0.19391809,0,9,15,0.65359862,0,0
RN169_HUMAN,0,0,0,0,,,,,,,,,
RN170_HUMAN,1,0,0,1,5.07133382,0,0.19718678,0,9,13,0.66072218,0,0
RN175_HUMAN,1,0,0,1,4.30125276,0,0.23249041,0,8,185,0.7248956,0,0
RN180_HUMAN,0,0,0,0,,,,,,,,,
RN181_HUMAN,0,0,0,0,,,,,,,,,
RN182_HUMAN,1,0,0,1,5.15681651,0,0.19391809,0,9,15,0.65359862,0,0
RN183_HUMAN,3,0,0,2,4.68430361,0.00036019,0.2134789,0,9,23.66666667,0.6929747,156356,0.33333333
RN185_HUMAN,10,0,0,7,4.47693441,0.00091448,0.22336713,0.13333333,8,13.6,0.71025547,454520,0.15113636
RN186_HUMAN,0,0,0,0,,,,,,,,,
RN187_HUMAN,0,0,0,0,,,,,,,,,
RN19A_HUMAN,0,0,0,0,,,,,,,,,
RN19B_HUMAN,3,0,0,2,5.36344878,0.00029536,0.1864472,0,10,4.33333333,0.63637927,130738,0.41666667
RN207_HUMAN,0,0,0,0,,,,,,,,,
RN208_HUMAN,3,0,0,3,4.33913043,0.0001171,0.23046092,0,9,46,0.72173913,36960,0.33333333
RN212_HUMAN,0,0,0,0,,,,,,,,,
RN213_HUMAN,0,0,0,0,,,,,,,,,
RN214_HUMAN,0,0,0,0,,,,,,,,,
RN215_HUMAN,0,0,0,0,,,,,,,,,
RN216_HUMAN,0,0,0,0,,,,,,,,,
RN217_HUMAN,0,0,0,0,,,,,,,,,
RN219_HUMAN,1,0,0,1,4.64819455,0,0.21513729,0,9,24,0.69598379,0,0
RN220_HUMAN,0,0,0,0,,,,,,,,,
RN222_HUMAN,0,0,0,0,,,,,,,,,
RN223_HUMAN,0,0,0,0,,,,,,,,,
RN224_HUMAN,0,0,0,0,,,,,,,,,
RN225_HUMAN,0,0,0,0,,,,,,,,,
RN3P1_HUMAN,0,0,0,0,,,,,,,,,
RN3P2_HUMAN,0,0,0,0,,,,,,,,,
RN5A_HUMAN,1,0,0,1,4.95092115,0,0.20198261,0,9,12,0.67075657,0,0
RNAS1_HUMAN,1,0,0,1,5.1908622,0,0.19264622,0,9,3,0.65076148,0,0
RNAS2_HUMAN,0,0,0,0,,,,,,,,,
RNAS4_HUMAN,0,0,0,0,,,,,,,,,
RNAS6_HUMAN,0,0,0,0,,,,,,,,,
RNAS7_HUMAN,0,0,0,0,,,,,,,,,
RNAS8_HUMAN,0,0,0,0,,,,,,,,,
RNAS9_HUMAN,0,0,0,0,,,,,,,,,
RNB3L_HUMAN,0,0,0,0,,,,,,,,,
RNBP6_HUMAN,0,0,0,0,,,,,,,,,
RNC_HUMAN,2,0,0,2,5.62947679,3.37E-06,0.1776364,0,10,3.5,0.61421027,882,0.5
RND1_HUMAN,2,0,0,2,5.07619749,4.14E-06,0.19699785,0,9,8,0.66031688,3762,0.5
RND2_HUMAN,0,0,0,0,,,,,,,,,
RND3_HUMAN,2,1,0.5,2,4.42947679,1.64E-06,0.2257603,0,8,44,0.71421027,1936,0.58108108
RNF10_HUMAN,1,1,1,1,4.83389831,0,0.20687237,0,9,68,0.68050847,0,0
RNF11_HUMAN,15,1,0.06667,6,4.21798084,0.00088271,0.23708026,0.01904762,8,11.73333333,0.73183493,356000,0.09761905
RNF12_HUMAN,0,0,0,0,,,,,,,,,
RNF13_HUMAN,1,0,0,1,5.15681651,0,0.19391809,0,9,15,0.65359862,0,0
RNF14_HUMAN,3,1,0.33333,3,4.4540899,5.68E-05,0.22451276,0,9,31,0.71215917,27218,0.39473684
RNF17_HUMAN,0,0,0,0,,,,,,,,,
RNF24_HUMAN,1,0,0,1,6.83345615,0,0.14633883,0,11,2,0.51387865,0,0
RNF25_HUMAN,0,0,0,0,,,,,,,,,
RNF26_HUMAN,0,0,0,0,,,,,,,,,
RNF31_HUMAN,3,0,0,3,4.60132646,4.952E-05,0.21732864,0,9,15,0.69988946,16404,0.34146341
RNF32_HUMAN,3,0,0,3,4.58644068,2.45E-06,0.218034,0,9,7.66666667,0.70112994,2294,0.35087719
RNF34_HUMAN,2,0,0,2,4.69285188,0.00012055,0.21309004,0,8,37,0.69226234,24932,0.5
RNF37_HUMAN,1,1,1,1,5.05423729,0,0.19785379,0,9,19,0.66214689,0,0
RNF38_HUMAN,0,0,0,0,,,,,,,,,
RNF39_HUMAN,0,0,0,0,,,,,,,,,
RNF41_HUMAN,12,0,0,3,4.05718497,0.00221209,0.24647632,0.04545455,8,18.5,0.74523459,1053444,0.08828383
RNF43_HUMAN,4,1,0.25,3,4.83522476,4.708E-05,0.20681562,0,9,10,0.68039794,17570,0.36
RNF44_HUMAN,0,0,0,0,,,,,,,,,
RNF4_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
RNF5_HUMAN,22,0,0,7,4.32144436,0.00378678,0.23140411,0.02597403,9,7.09090909,0.72321297,1895926,0.08112773
RNF6_HUMAN,1,1,1,1,4.61296979,0,0.21678009,0,9,54,0.69891918,0,0
RNF8_HUMAN,10,0,0,6,4.05954311,0.00102134,0.24633314,0,8,17.2,0.74503807,623182,0.11489362
RNFT1_HUMAN,0,0,0,0,,,,,,,,,
RNFT2_HUMAN,0,0,0,0,,,,,,,,,
RNH1_HUMAN,0,0,0,0,,,,,,,,,
RNH2A_HUMAN,0,0,0,0,,,,,,,,,
RNH2B_HUMAN,0,0,0,0,,,,,,,,,
RNH2C_HUMAN,0,0,0,0,,,,,,,,,
RNK_HUMAN,0,0,0,0,,,,,,,,,
RNLS_HUMAN,0,0,0,0,,,,,,,,,
RNPL1_HUMAN,0,0,0,0,,,,,,,,,
RNPS1_HUMAN,4,0,0,3,4.62299189,0.00030572,0.21631013,0,9,11.25,0.69808401,98066,0.31060606
RNS10_HUMAN,0,0,0,0,,,,,,,,,
RNS11_HUMAN,0,0,0,0,,,,,,,,,
RNS12_HUMAN,0,0,0,0,,,,,,,,,
RNS13_HUMAN,0,0,0,0,,,,,,,,,
RNT2_HUMAN,0,0,0,0,,,,,,,,,
RNZ1_HUMAN,0,0,0,0,,,,,,,,,
RNZ2_HUMAN,0,0,0,0,,,,,,,,,
RO52_HUMAN,5,0,0,3,4.4256448,0.0002344,0.22595577,0,9,12.2,0.7145296,91346,0.2
RO60_HUMAN,0,0,0,0,,,,,,,,,
ROA0_HUMAN,0,0,0,0,,,,,,,,,
ROA1_HUMAN,4,0,0,3,4.70655859,0.00042627,0.21246947,0,9,10.25,0.69112012,161560,0.25
ROA2_HUMAN,1,0,0,1,5.31613854,0,0.18810646,0,9,6,0.64032179,0,0
ROA3_HUMAN,0,0,0,0,,,,,,,,,
ROAA_HUMAN,1,0,0,1,4.88695652,0,0.20462633,0,9,25,0.67608696,0,0
ROBO1_HUMAN,0,0,0,0,,,,,,,,,
ROBO2_HUMAN,0,0,0,0,,,,,,,,,
ROBO3_HUMAN,0,0,0,0,,,,,,,,,
ROBO4_HUMAN,0,0,0,0,,,,,,,,,
ROCK1_HUMAN,9,0,0,5,4.02962417,0.00070181,0.2481621,0,8,18,0.74753132,364186,0.13076923
ROCK2_HUMAN,0,0,0,0,,,,,,,,,
ROGDI_HUMAN,0,0,0,0,,,,,,,,,
ROM1_HUMAN,0,0,0,0,,,,,,,,,
ROMO1_HUMAN,0,0,0,0,,,,,,,,,
RON_HUMAN,4,0,0,2,5.64362564,0.00029564,0.17719106,0,10,2.25,0.6130312,266798,0.41666667
ROP1A_HUMAN,15,0,0,8,3.71805453,0.0010025,0.26895786,0,8,34.26666667,0.77349546,718692,0.09423985
ROP1B_HUMAN,1,0,0,1,6.74134119,0,0.14833843,0,11,3,0.5215549,0,0
ROP1L_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
ROR1_HUMAN,2,1,0.5,2,4.21621223,0,0.23717971,1,8,79,0.73198231,0,0.56028369
ROR2_HUMAN,2,0,0,2,4.54738394,0.00012615,0.21990666,0,9,42,0.70438467,29330,0.5
RORA_HUMAN,2,0,0,2,4.6358143,3.983E-05,0.21571183,0,9,12,0.69701548,17044,0.5
RORB_HUMAN,0,0,0,0,,,,,,,,,
RORG_HUMAN,1,0,0,1,5.19985262,0,0.19231314,0,9,10,0.65001228,0,0
ROS1_HUMAN,2,1,0.5,2,4.77126013,5.95E-06,0.20958824,0,9,20,0.68572832,4120,0.52777778
RP1BL_HUMAN,0,0,0,0,,,,,,,,,
RP1L1_HUMAN,0,0,0,0,,,,,,,,,
RP1_HUMAN,0,0,0,0,,,,,,,,,
RP25L_HUMAN,5,0,0,3,4.26160648,0.00016489,0.23465329,0,8,26.2,0.72819946,92670,0.21176471
RP3A_HUMAN,1,0,0,1,5.24509948,0,0.19065415,0,9,8,0.64624171,0,0
RP9_HUMAN,0,0,0,0,,,,,,,,,
RPA12_HUMAN,0,0,0,0,,,,,,,,,
RPA1_HUMAN,4,1,0.25,3,4.00206338,0.00040199,0.24987111,0,8,82.25,0.74982805,350838,0.29438406
RPA2_HUMAN,1,0,0,1,5.00191599,0,0.19992339,0,9,4,0.666507,0,0
RPA34_HUMAN,0,0,0,0,,,,,,,,,
RPA43_HUMAN,0,0,0,0,,,,,,,,,
RPA49_HUMAN,0,0,0,0,,,,,,,,,
RPAB1_HUMAN,1,0,0,1,5.91260133,0,0.16913029,0,10,7,0.59061656,0,0
RPAB2_HUMAN,0,0,0,0,,,,,,,,,
RPAB3_HUMAN,0,0,0,0,,,,,,,,,
RPAB4_HUMAN,0,0,0,0,,,,,,,,,
RPAB5_HUMAN,9,0,0,8,3.88960943,0.00047531,0.25709522,0.05555556,8,42.88888889,0.75919921,322176,0.13071895
RPAC1_HUMAN,20,0,0,9,3.77170228,0.00142257,0.26513227,0.00526316,8,36.9,0.76902481,1323298,0.07287449
RPAC2_HUMAN,1,0,0,1,4.7715549,0,0.20957529,0,9,20,0.68570376,0,0
RPAP1_HUMAN,2,0,0,2,4.75239499,9.152E-05,0.21042022,0,9,22,0.68730042,35674,0.5
RPAP2_HUMAN,1,0,0,1,5.36212233,0,0.18649332,0,10,5,0.63648981,0,0
RPAP3_HUMAN,6,2,0.33333,3,4.31569639,0.00095926,0.23171231,0.06666667,8,18.16666667,0.72369197,302592,0.16990291
RPB11_HUMAN,1,0,0,1,4.7715549,0,0.20957529,0,9,20,0.68570376,0,0
RPB1B_HUMAN,0,0,0,0,,,,,,,,,
RPB1C_HUMAN,0,0,0,0,,,,,,,,,
RPB1_HUMAN,7,0,0,4,4.33898305,0.00045938,0.23046875,0.04761905,8,9.42857143,0.72175141,170006,0.16137566
RPB2_HUMAN,0,0,0,0,,,,,,,,,
RPB3_HUMAN,1,0,0,1,4.94944731,0,0.20204276,0,9,22,0.67087939,0,0
RPB4_HUMAN,0,0,0,0,,,,,,,,,
RPB7_HUMAN,0,0,0,0,,,,,,,,,
RPB9_HUMAN,0,0,0,0,,,,,,,,,
RPC10_HUMAN,0,0,0,0,,,,,,,,,
RPC1_HUMAN,0,0,0,0,,,,,,,,,
RPC2_HUMAN,0,0,0,0,,,,,,,,,
RPC3_HUMAN,5,0,0,4,4.13087693,9.058E-05,0.24207935,0,9,41,0.73909359,44158,0.21621622
RPC4_HUMAN,0,0,0,0,,,,,,,,,
RPC5_HUMAN,0,0,0,0,,,,,,,,,
RPC6_HUMAN,2,0,0,1,5.9789241,0.00029477,0.16725417,0,10,2.5,0.58508966,134322,0.5
RPC7L_HUMAN,4,0,0,3,4.52630803,3.942E-05,0.22093061,0,9,13.75,0.706141,11584,0.25
RPC7_HUMAN,0,0,0,0,,,,,,,,,
RPC8_HUMAN,0,0,0,0,,,,,,,,,
RPC9_HUMAN,2,0,0,2,4.82358143,2.06E-06,0.20731484,0,9,14,0.68136821,1590,0.5
RPE65_HUMAN,0,0,0,0,,,,,,,,,
RPEL1_HUMAN,0,0,0,0,,,,,,,,,
RPE_HUMAN,0,0,0,0,,,,,,,,,
RPF1_HUMAN,1,0,0,1,4.30125276,0,0.23249041,0,8,185,0.7248956,0,0
RPF2_HUMAN,0,0,0,0,,,,,,,,,
RPGF1_HUMAN,7,2,0.28571,7,4.12675018,6.121E-05,0.24232143,0.33333333,8,45.14285714,0.73943748,70272,0.20642202
RPGF2_HUMAN,0,0,0,0,,,,,,,,,
RPGF3_HUMAN,1,0,0,1,1.66666667,0,0.6,0,2,3,0.66666667,0,0
RPGF4_HUMAN,1,0,0,1,5.88135593,0,0.17002882,0,10,2,0.59322034,0,0
RPGF5_HUMAN,0,0,0,0,,,,,,,,,
RPGF6_HUMAN,1,0,0,1,5.87885041,0,0.17010128,0,10,3,0.59342913,0,0
RPGFL_HUMAN,0,0,0,0,,,,,,,,,
RPGP1_HUMAN,1,0,0,1,5.2779661,0,0.18946692,0,10,4,0.64350282,0,0
RPGP2_HUMAN,0,0,0,0,,,,,,,,,
RPGR1_HUMAN,17,0,0,8,4.04554164,0.00088209,0.24718569,0,8,15.52941176,0.74620486,1346314,0.10378151
RPGR_HUMAN,3,0,0,2,5.02210759,0.00017883,0.19911959,0,9,9.33333333,0.66482437,240556,0.33333333
RPH3L_HUMAN,0,0,0,0,,,,,,,,,
RPIA_HUMAN,10,2,0.2,7,3.82358143,0.00043768,0.2615349,0.02222222,8,35.3,0.76470155,260734,0.12020906
RPKL1_HUMAN,0,0,0,0,,,,,,,,,
RPN1_HUMAN,2,0,0,2,4.59985262,3.558E-05,0.21739827,0,9,74.5,0.70001228,49838,0.56538462
RPN2_HUMAN,0,0,0,0,,,,,,,,,
RPOM_HUMAN,0,0,0,0,,,,,,,,,
RPP14_HUMAN,0,0,0,0,,,,,,,,,
RPP21_HUMAN,0,0,0,0,,,,,,,,,
RPP25_HUMAN,4,0,0,3,4.58997789,0.00012715,0.21786597,0,9,20.75,0.70083518,34822,0.25
RPP29_HUMAN,4,0,0,2,4.74384672,0.00031764,0.21079939,0,9,3.25,0.68801277,263864,0.25
RPP30_HUMAN,1,0,0,1,4.99793662,0,0.20008257,0,9,13,0.66683861,0,0
RPP38_HUMAN,2,0,0,2,4.5806927,8.084E-05,0.21830759,0,8,57.5,0.70160894,22672,0.5
RPP40_HUMAN,0,0,0,0,,,,,,,,,
RPR1A_HUMAN,0,0,0,0,,,,,,,,,
RPR1B_HUMAN,1,0,0,1,5.33883567,0,0.18730676,0,9,7,0.63843036,0,0
RPRD2_HUMAN,0,0,0,0,,,,,,,,,
RPRML_HUMAN,0,0,0,0,,,,,,,,,
RPRM_HUMAN,2,0,0,2,4.99425203,1.704E-05,0.20023018,0,9,28,0.66714566,9112,0.50943396
RPTN_HUMAN,0,0,0,0,,,,,,,,,
RPTOR_HUMAN,11,2,0.18182,4,4.34473102,0.0028737,0.23016385,0.10909091,8,9.54545455,0.72127241,1210428,0.10553814
RRAGA_HUMAN,4,0,0,2,6.21134856,3.358E-05,0.16099563,0.33333333,10,3.75,0.56572095,13926,0.38888889
RRAGB_HUMAN,3,0,0,2,6.33043478,0.00029479,0.15796703,0,10,2.66666667,0.5557971,122216,0.41666667
RRAGC_HUMAN,4,0,0,2,5.33146647,0.00101654,0.18756565,0.16666667,9,6,0.63904446,396128,0.30555556
RRAGD_HUMAN,3,0,0,2,6.33014001,7.1E-07,0.15797439,0,10,3.33333333,0.55582167,92,0.38888889
RRAS2_HUMAN,1,0,0,1,4.933972,0,0.20267646,0,9,22,0.672169,0,0
RRAS_HUMAN,1,0,0,1,4.58791452,0,0.21796396,0,8,111,0.70100712,0,0
RRBP1_HUMAN,0,0,0,0,,,,,,,,,
RREB1_HUMAN,0,0,0,0,,,,,,,,,
RRF2M_HUMAN,4,0,0,4,4.02078113,7.218E-05,0.24870789,0,8,63,0.74826824,56584,0.26609442
RRFM_HUMAN,0,0,0,0,,,,,,,,,
RRN3_HUMAN,0,0,0,0,,,,,,,,,
RRNAD_HUMAN,0,0,0,0,,,,,,,,,
RRP12_HUMAN,0,0,0,0,,,,,,,,,
RRP15_HUMAN,0,0,0,0,,,,,,,,,
RRP1B_HUMAN,0,0,0,0,,,,,,,,,
RRP1_HUMAN,0,0,0,0,,,,,,,,,
RRP36_HUMAN,0,0,0,0,,,,,,,,,
RRP44_HUMAN,2,0,0,2,5.4073692,1.38E-06,0.18493281,0,10,6,0.63271923,728,0.625
RRP5_HUMAN,1,1,1,1,4.86588062,0,0.20551265,0,9,22,0.67784328,0,0
RRP7A_HUMAN,1,0,0,1,4.55327929,0,0.21962193,0,9,83,0.70389339,0,0
RRP7B_HUMAN,0,0,0,0,,,,,,,,,
RRP8_HUMAN,2,1,0.5,2,4.36742815,4.462E-05,0.2289677,0,8,40,0.71938099,17684,0.5
RRS1_HUMAN,1,0,0,1,4.94016212,0,0.20242251,0,9,58,0.67165316,0,0
RS10L_HUMAN,0,0,0,0,,,,,,,,,
RS10_HUMAN,0,0,0,0,,,,,,,,,
RS11_HUMAN,1,0,0,1,4.58644068,0,0.218034,0,9,74,0.70112994,0,0
RS12_HUMAN,0,0,0,0,,,,,,,,,
RS13_HUMAN,1,0,0,1,5.4128224,0,0.1847465,0,9,7,0.6322648,0,0
RS14_HUMAN,1,0,0,1,5.67722918,0,0.17614226,0,10,2,0.6102309,0,0
RS15A_HUMAN,0,0,0,0,,,,,,,,,
RS15_HUMAN,2,0,0,1,4.58614591,0.00029477,0.21804801,0,9,37.5,0.70115451,80490,0.5
RS16_HUMAN,1,0,0,1,4.58644068,0,0.218034,0,9,74,0.70112994,0,0
RS17_HUMAN,0,0,0,0,,,,,,,,,
RS18_HUMAN,0,0,0,0,,,,,,,,,
RS19_HUMAN,1,0,0,1,5.14252027,0,0.19445718,0,9,9,0.65478998,0,0
RS20_HUMAN,2,0,0,2,4.55563744,2.828E-05,0.21950825,0,9,41.5,0.70369688,11000,0.50625
RS21_HUMAN,0,0,0,0,,,,,,,,,
RS23_HUMAN,2,0,0,2,4.5789241,0.00034433,0.21839191,0,9,40,0.70175633,91254,0.5
RS24_HUMAN,0,0,0,0,,,,,,,,,
RS25_HUMAN,1,0,0,1,4.55003685,0,0.21977844,0,9,47,0.7041636,0,0
RS26L_HUMAN,0,0,0,0,,,,,,,,,
RS26_HUMAN,1,0,0,1,5.02535004,0,0.19899111,0,9,6,0.66455416,0,0
RS27A_HUMAN,2,0,0,2,4.29019897,0,0.23308942,1,9,67,0.72581675,0,0.51538462
RS27L_HUMAN,1,1,1,1,4.50169492,0,0.22213855,0,8,57,0.70819209,0,0
RS27_HUMAN,2,1,0.5,2,4.28341931,4.597E-05,0.23345835,0,8,65.5,0.72638172,22870,0.50787402
RS28_HUMAN,5,0,0,5,4.08504053,4.332E-05,0.24479561,0.3,8,120,0.74291329,104672,0.31640212
RS29_HUMAN,0,0,0,0,,,,,,,,,
RS2_HUMAN,1,0,0,1,4.58644068,0,0.218034,0,9,74,0.70112994,0,0
RS30_HUMAN,0,0,0,0,,,,,,,,,
RS3A_HUMAN,1,1,1,1,4.94428887,0,0.20225355,0,9,21,0.67130926,0,0
RS3_HUMAN,10,7,0.7,7,3.87781872,0.0008656,0.25787693,0.2,7,41.4,0.76018177,380226,0.12560976
RS4X_HUMAN,0,0,0,0,,,,,,,,,
RS4Y1_HUMAN,0,0,0,0,,,,,,,,,
RS4Y2_HUMAN,0,0,0,0,,,,,,,,,
RS5_HUMAN,0,0,0,0,,,,,,,,,
RS6_HUMAN,2,0,0,2,5.59218865,4.01E-06,0.17882086,0,9,4.5,0.61731761,1228,0.5
RS7_HUMAN,3,1,0.33333,3,4.24775239,6.536E-05,0.23541862,0,8,33,0.72935397,39450,0.34782609
RS8_HUMAN,0,0,0,0,,,,,,,,,
RS9_HUMAN,1,1,1,1,4.62726603,0,0.21611033,0,9,35,0.69772783,0,0
RSAD1_HUMAN,0,0,0,0,,,,,,,,,
RSAD2_HUMAN,0,0,0,0,,,,,,,,,
RSBN1_HUMAN,0,0,0,0,,,,,,,,,
RSBNL_HUMAN,0,0,0,0,,,,,,,,,
RSCA1_HUMAN,0,0,0,0,,,,,,,,,
RSF1_HUMAN,1,0,0,1,5.84745763,0,0.17101449,0,10,4,0.5960452,0,0
RSG1_HUMAN,2,0,0,1,5.73426676,0.00029477,0.17439021,0,10,1.5,0.60547777,103314,0.5
RSH4A_HUMAN,0,0,0,0,,,,,,,,,
RSH6A_HUMAN,0,0,0,0,,,,,,,,,
RSLAA_HUMAN,0,0,0,0,,,,,,,,,
RSLAB_HUMAN,0,0,0,0,,,,,,,,,
RSLBA_HUMAN,0,0,0,0,,,,,,,,,
RSLBB_HUMAN,0,0,0,0,,,,,,,,,
RSMB_HUMAN,2,0,0,2,5.43168755,0,0.18410485,1,10,6.5,0.6306927,0,0.59090909
RSMN_HUMAN,0,0,0,0,,,,,,,,,
RSP14_HUMAN,12,0,0,8,3.67619749,0.0007288,0.27202021,0.07575758,8,83.5,0.77698354,800310,0.12749616
RSPH1_HUMAN,1,0,0,1,4.72557111,0,0.21161463,0,9,13,0.68953574,0,0
RSPH3_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
RSPH9_HUMAN,2,0,0,2,4.37582903,1.294E-05,0.22852812,0,8,48.5,0.71868091,11758,0.51075269
RSPO1_HUMAN,1,0,0,1,1,0,1,0,1,1,1,0,0
RSPO2_HUMAN,4,0,0,4,4.17008106,9.247E-05,0.23980349,0.16666667,8,90.25,0.73582658,94696,0.32996324
RSPO3_HUMAN,0,0,0,0,,,,,,,,,
RSPO4_HUMAN,0,0,0,0,,,,,,,,,
RSPRY_HUMAN,0,0,0,0,,,,,,,,,
RSRC1_HUMAN,0,0,0,0,,,,,,,,,
RSRC2_HUMAN,0,0,0,0,,,,,,,,,
RSRP1_HUMAN,2,0,0,2,4.68459838,0,0.21346547,1,9,18.5,0.69295014,0,0.578125
RSSA_HUMAN,2,0,0,2,4.81252763,2.225E-05,0.20779101,0,9,25,0.68228936,5666,0.5
RSU1_HUMAN,1,0,0,1,5.41798084,0,0.1845706,0,9,3,0.63183493,0,0
RT02_HUMAN,0,0,0,0,,,,,,,,,
RT05_HUMAN,0,0,0,0,,,,,,,,,
RT06_HUMAN,1,0,0,1,4.7908622,0,0.2087307,0,9,22,0.68409482,0,0
RT07_HUMAN,0,0,0,0,,,,,,,,,
RT09_HUMAN,0,0,0,0,,,,,,,,,
RT10_HUMAN,0,0,0,0,,,,,,,,,
RT11_HUMAN,0,0,0,0,,,,,,,,,
RT12_HUMAN,1,0,0,1,6.47973471,0,0.15432731,0,11,6,0.54335544,0,0
RT14_HUMAN,0,0,0,0,,,,,,,,,
RT15_HUMAN,0,0,0,0,,,,,,,,,
RT16_HUMAN,0,0,0,0,,,,,,,,,
RT17_HUMAN,0,0,0,0,,,,,,,,,
RT18A_HUMAN,0,0,0,0,,,,,,,,,
RT18B_HUMAN,0,0,0,0,,,,,,,,,
RT18C_HUMAN,0,0,0,0,,,,,,,,,
RT21_HUMAN,0,0,0,0,,,,,,,,,
RT22_HUMAN,0,0,0,0,,,,,,,,,
RT23_HUMAN,1,0,0,1,4.51584377,0,0.22144256,0,9,79,0.70701302,0,0
RT24_HUMAN,0,0,0,0,,,,,,,,,
RT25_HUMAN,0,0,0,0,,,,,,,,,
RT26_HUMAN,0,0,0,0,,,,,,,,,
RT27_HUMAN,0,0,0,0,,,,,,,,,
RT28_HUMAN,0,0,0,0,,,,,,,,,
RT29_HUMAN,1,0,0,1,7.54458364,0,0.13254542,0,12,2,0.45461803,0,0
RT30_HUMAN,0,0,0,0,,,,,,,,,
RT31_HUMAN,1,1,1,1,4.62726603,0,0.21611033,0,9,35,0.69772783,0,0
RT33_HUMAN,0,0,0,0,,,,,,,,,
RT34_HUMAN,0,0,0,0,,,,,,,,,
RT35_HUMAN,0,0,0,0,,,,,,,,,
RT36_HUMAN,0,0,0,0,,,,,,,,,
RT4I1_HUMAN,1,0,0,1,5.34296242,0,0.18716209,0,10,12,0.63808647,0,0
RT63_HUMAN,0,0,0,0,,,,,,,,,
RTBDN_HUMAN,0,0,0,0,,,,,,,,,
RTCA_HUMAN,0,0,0,0,,,,,,,,,
RTCB_HUMAN,1,0,0,1,4.66676492,0,0.2142812,0,9,20,0.69443626,0,0
RTEL1_HUMAN,0,0,0,0,,,,,,,,,
RTF1_HUMAN,2,0,0,2,4.67767133,0,0.21378159,1,9,14.5,0.69352739,0,0.63043478
RTF2_HUMAN,0,0,0,0,,,,,,,,,
RTKN2_HUMAN,0,0,0,0,,,,,,,,,
RTKN_HUMAN,2,0,0,2,4.67074429,8.52E-06,0.21409864,0,9,15.5,0.69410464,5640,0.5
RTL1_HUMAN,0,0,0,0,,,,,,,,,
RTN1_HUMAN,0,0,0,0,,,,,,,,,
RTN2_HUMAN,0,0,0,0,,,,,,,,,
RTN3_HUMAN,5,1,0.2,3,4.59071481,0.00019259,0.217831,0,9,17.8,0.70077377,54510,0.20740741
RTN4R_HUMAN,1,0,0,1,5.49344141,0,0.18203525,0,10,2,0.62554655,0,0
